frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma,replicate,sas_rdc_rmsd,selection_rank
2980,1,1.077,1.237,-11.163999999999987,36.365999999999985,36.366,-24.921999999999997,-36.08600000000001,1,3.117,20
643,1,1.905,1.14,15.38900000000001,48.93700000000001,48.937,-12.546999999999997,2.8419999999999845,2,3.134,1
4057,1,0.742,1.365,-32.12299999999999,43.513000000000005,43.513,-18.26400000000001,-50.387,2,3.134,2
28783,1,1.258,0.956,-37.559,110.733,110.733,-16.050999999999988,-53.61,2,3.134,3
528,1,1.773,0.771,9.619,70.34100000000001,70.341,30.002999999999986,39.622000000000014,2,3.134,4
48649,1,0.889,1.166,8.537000000000006,34.29599999999999,34.296,-40.59,-32.053,2,3.134,5
937,1,1.487,0.811,-8.891999999999996,67.33100000000002,67.331,2.009999999999991,-6.882000000000005,2,3.134,6
28774,1,1.281,1.152,-36.351,108.755,108.755,-10.40100000000001,-46.75200000000001,2,3.134,7
9323,1,1.523,1.191,4.653999999999996,44.373999999999995,44.374,-57.41499999999999,-52.760999999999996,2,3.134,8
262,1,2.751,1.319,67.29500000000002,64.701,64.701,15.527999999999992,82.82299999999998,2,3.134,9
6986,1,0.831,1.621,-0.34499999999999886,16.25399999999999,16.254,-45.78899999999999,-46.134000000000015,2,3.134,10
44184,1,1.302,0.855,38.393,28.214,28.214,-64.334,-25.941000000000003,2,3.134,11
825,1,2.213,0.824,30.837999999999994,75.38400000000001,75.384,12.482,43.31999999999999,2,3.134,12
48833,1,1.42,1.389,-6.030000000000001,38.420000000000016,38.42,-24.486999999999995,-30.516999999999996,2,3.134,13
264,1,2.837,1.155,60.456999999999994,72.65199999999999,72.652,17.426999999999992,77.88400000000001,2,3.134,14
40520,1,1.603,0.908,53.456999999999994,60.863,60.863,-41.394000000000005,12.062999999999988,2,3.134,15
6988,1,1.123,1.86,-26.86500000000001,14.098000000000013,14.098,-18.312999999999988,-45.178,2,3.134,16
8346,1,1.176,0.86,17.289999999999992,32.69200000000001,32.692,-59.93299999999999,-42.643,2,3.134,17
3564,1,1.204,1.729,-51.131,25.513000000000005,25.513,5.1200000000000045,-46.010999999999996,2,3.134,18
793,1,2.118,0.789,15.911000000000001,81.28700000000003,81.287,39.38300000000001,55.29399999999998,2,3.134,19
23112,1,1.201,1.08,-9.730999999999995,105.17700000000002,105.177,-28.573000000000008,-38.304,2,3.134,20
3539,1,0.993,1.969,-19.581999999999994,29.99000000000001,29.99,-18.364000000000004,-37.946,3,3.137,1
825,1,2.213,0.824,30.837999999999994,75.38400000000001,75.384,12.482,43.31999999999999,3,3.137,2
48649,1,0.889,1.166,8.537000000000006,34.29599999999999,34.296,-40.59,-32.053,3,3.137,3
8346,1,1.176,0.86,17.289999999999992,32.69200000000001,32.692,-59.93299999999999,-42.643,3,3.137,4
6991,1,1.107,1.704,-3.8470000000000084,17.236999999999995,17.237,-41.06999999999999,-44.917,3,3.137,5
793,1,2.118,0.789,15.911000000000001,81.28700000000003,81.287,39.38300000000001,55.29399999999998,3,3.137,6
264,1,2.837,1.155,60.456999999999994,72.65199999999999,72.652,17.426999999999992,77.88400000000001,3,3.137,7
1040,1,1.591,0.761,-2.8360000000000127,46.236999999999995,46.237,-22.372000000000014,-25.208,3,3.137,8
526,1,1.806,1.005,9.388000000000005,73.311,73.311,23.843999999999994,33.232,3,3.137,9
262,1,2.751,1.319,67.29500000000002,64.701,64.701,15.527999999999992,82.82299999999998,3,3.137,10
4316,1,1.314,1.449,-42.43899999999999,46.781000000000006,46.781,-8.759000000000015,-51.19800000000001,3,3.137,11
528,1,1.773,0.771,9.619,70.34100000000001,70.341,30.002999999999986,39.622000000000014,3,3.137,12
48833,1,1.42,1.389,-6.030000000000001,38.420000000000016,38.42,-24.486999999999995,-30.516999999999996,3,3.137,13
28774,1,1.281,1.152,-36.351,108.755,108.755,-10.40100000000001,-46.75200000000001,3,3.137,14
44184,1,1.302,0.855,38.393,28.214,28.214,-64.334,-25.941000000000003,3,3.137,15
27366,1,1.217,0.938,-11.5,93.04399999999998,93.044,-27.456999999999994,-38.956999999999994,3,3.137,16
40539,1,1.791,0.785,44.28899999999999,63.60900000000001,63.609,-43.52600000000001,0.7630000000000052,3,3.137,17
9366,1,1.544,0.935,-3.467000000000013,37.63300000000001,37.633,-50.212999999999994,-53.68000000000001,3,3.137,18
28793,1,1.26,1.086,-34.285,108.77499999999998,108.775,-21.960000000000008,-56.245000000000005,3,3.137,19
6986,1,0.831,1.621,-0.34499999999999886,16.25399999999999,16.254,-45.78899999999999,-46.134000000000015,3,3.137,20
48666,1,0.951,0.917,21.708,36.80599999999998,36.806,-46.787000000000006,-25.079000000000008,4,3.142,1
23112,1,1.201,1.08,-9.730999999999995,105.17700000000002,105.177,-28.573000000000008,-38.304,4,3.142,2
798,1,1.491,1.281,7.5,87.66300000000001,87.663,23.28200000000001,30.78200000000001,4,3.142,3
28774,1,1.281,1.152,-36.351,108.755,108.755,-10.40100000000001,-46.75200000000001,4,3.142,4
40520,1,1.603,0.908,53.456999999999994,60.863,60.863,-41.394000000000005,12.062999999999988,4,3.142,5
6988,1,1.123,1.86,-26.86500000000001,14.098000000000013,14.098,-18.312999999999988,-45.178,4,3.142,6
825,1,2.213,0.824,30.837999999999994,75.38400000000001,75.384,12.482,43.31999999999999,4,3.142,7
262,1,2.751,1.319,67.29500000000002,64.701,64.701,15.527999999999992,82.82299999999998,4,3.142,8
793,1,2.118,0.789,15.911000000000001,81.28700000000003,81.287,39.38300000000001,55.29399999999998,4,3.142,9
28793,1,1.26,1.086,-34.285,108.77499999999998,108.775,-21.960000000000008,-56.245000000000005,4,3.142,10
264,1,2.837,1.155,60.456999999999994,72.65199999999999,72.652,17.426999999999992,77.88400000000001,4,3.142,11
48833,1,1.42,1.389,-6.030000000000001,38.420000000000016,38.42,-24.486999999999995,-30.516999999999996,4,3.142,12
2980,1,1.077,1.237,-11.163999999999987,36.365999999999985,36.366,-24.921999999999997,-36.08600000000001,4,3.142,13
9366,1,1.544,0.935,-3.467000000000013,37.63300000000001,37.633,-50.212999999999994,-53.68000000000001,4,3.142,14
528,1,1.773,0.771,9.619,70.34100000000001,70.341,30.002999999999986,39.622000000000014,4,3.142,15
