frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma,replicate,sas_rdc_rmsd,selection_rank
12120,1,1.134,0.925,-32.518,42.501000000000005,42.501,5.878999999999991,-26.63900000000001,2,2.313,10
49445,1,0.604,1.024,-76.418,11.34299999999999,11.343,64.07400000000001,-12.343999999999994,2,2.313,11
49474,1,0.743,1.132,-52.224999999999994,19.113,19.113,50.043000000000006,-2.1820000000000164,2,2.313,12
22898,1,1.415,1.383,13.796999999999997,86.22899999999998,86.229,-28.681999999999988,-14.884999999999991,2,2.313,13
44176,1,1.288,1.115,-37.158000000000015,72.56299999999999,72.563,18.413999999999987,-18.744,2,2.313,14
48883,1,1.032,0.704,47.787000000000006,61.953,61.953,10.834000000000003,58.62100000000001,2,2.313,15
47877,1,0.947,1.006,-22.24199999999999,4.753999999999991,4.754,21.647999999999996,-0.5939999999999941,2,2.313,16
27886,1,0.767,0.998,58.077,10.649000000000001,10.649,-45.25,12.826999999999998,2,2.313,17
24281,1,0.644,0.947,-66.272,-40.99000000000001,40.99,92.12200000000001,25.849999999999994,2,2.313,18
48861,1,1.48,0.956,33.25200000000001,89.481,89.481,37.327,70.57900000000001,2,2.313,19
49009,1,1.136,0.825,-31.242999999999995,45.92500000000001,45.925,11.973000000000013,-19.27000000000001,2,2.313,20
48861,1,1.48,0.956,33.25200000000001,89.481,89.481,37.327,70.57900000000001,3,2.326,1
36311,1,0.913,0.893,7.974999999999994,83.11099999999999,83.111,-21.549000000000007,-13.574000000000012,3,2.326,2
24137,1,0.666,1.194,86.71800000000002,38.50999999999999,38.51,-78.558,8.159999999999997,3,2.326,3
22898,1,1.415,1.383,13.796999999999997,86.22899999999998,86.229,-28.681999999999988,-14.884999999999991,3,2.326,4
31278,1,1.952,0.811,18.449000000000012,91.63999999999999,91.64,75.06299999999999,93.512,3,2.326,5
13068,1,1.234,1.034,12.507000000000005,18.894000000000005,18.894,-35.929,-23.421999999999997,3,2.326,6
27886,1,0.767,0.998,58.077,10.649000000000001,10.649,-45.25,12.826999999999998,3,2.326,7
44855,1,2.027,1.255,-27.599999999999994,76.053,76.053,6.432999999999993,-21.167,3,2.326,8
12120,1,1.134,0.925,-32.518,42.501000000000005,42.501,5.878999999999991,-26.63900000000001,3,2.326,9
36314,1,1.277,0.764,10.084000000000003,72.886,72.886,-30.538999999999987,-20.454999999999984,3,2.326,10
49381,1,0.776,1.028,-82.831,13.372000000000014,13.372,67.06299999999999,-15.768,3,2.326,11
18193,1,1.777,0.993,-16.90700000000001,44.518,44.518,1.247000000000014,-15.659999999999997,3,2.326,12
40191,1,0.889,1.293,-2.1059999999999945,42.506,42.506,-7.778999999999996,-9.884999999999991,3,2.326,13
49445,1,0.604,1.024,-76.418,11.34299999999999,11.343,64.07400000000001,-12.343999999999994,3,2.326,14
48883,1,1.032,0.704,47.787000000000006,61.953,61.953,10.834000000000003,58.62100000000001,3,2.326,15
47412,1,1.176,1.209,-60.36,13.461999999999989,13.462,60.411,0.05099999999998772,3,2.326,16
45048,1,1.185,0.948,-34.16,83.28300000000002,83.283,-5.437000000000012,-39.59700000000001,3,2.326,17
44322,1,1.576,1.376,-35.434,89.52600000000001,89.526,24.093999999999994,-11.340000000000003,3,2.326,18
44176,1,1.288,1.115,-37.158000000000015,72.56299999999999,72.563,18.413999999999987,-18.744,3,2.326,19
31912,1,1.776,0.65,21.736999999999995,74.826,74.826,-8.105999999999995,13.631,3,2.326,20
46061,1,0.771,0.967,12.283999999999992,83.23000000000002,83.23,-22.671999999999997,-10.388000000000005,4,2.375,1
39697,1,1.193,0.738,4.4950000000000045,76.14699999999999,76.147,-30.61699999999999,-26.122000000000014,4,2.375,2
37445,1,1.56,1.174,-15.908999999999992,45.274,45.274,39.738,23.829000000000008,4,2.375,3
18193,1,1.777,0.993,-16.90700000000001,44.518,44.518,1.247000000000014,-15.659999999999997,4,2.375,4
2129,1,1.042,0.982,27.084000000000003,98.65300000000002,98.653,57.964,85.048,4,2.375,5
48861,1,1.48,0.956,33.25200000000001,89.481,89.481,37.327,70.57900000000001,4,2.375,6
36311,1,0.913,0.893,7.974999999999994,83.11099999999999,83.111,-21.549000000000007,-13.574000000000012,4,2.375,7
47856,1,1.05,1.086,-4.304000000000002,-2.960000000000008,2.96,3.443000000000012,-0.86099999999999,4,2.375,8
49358,1,1.026,1.202,-44.32300000000001,14.242999999999995,14.243,32.486999999999995,-11.836000000000013,4,2.375,9
