frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma
388,1,1.442,0.976,15.186,46.487,46.487,-48.879,-33.693
389,1,1.397,1.189,15.245,47.953,47.953,-55.132,-39.887
390,1,1.548,0.879,9.935,43.622,43.622,-51.945,-42.01
391,1,1.427,0.875,15.232,44.925,44.925,-52.599,-37.367
392,1,1.643,1.128,16.6,46.979,46.979,-56.162,-39.562
393,1,1.314,1.027,4.244,43.45,43.45,-44.141,-39.897
394,1,1.407,1.192,10.01,45.416,45.416,-55.46,-45.45
395,1,1.213,0.823,4.968,57.462,57.462,-51.34,-46.372
396,1,1.317,0.942,3.789,52.639,52.639,-51.942,-48.153
397,1,1.163,0.947,1.511,49.891,49.891,-50.013,-48.501999999999995
398,1,1.287,0.965,8.625,50.095,50.095,-52.772,-44.147
399,1,1.272,1.074,4.955,50.872,50.872,-53.787,-48.832
400,1,1.045,1.028,6.463,47.243,47.243,-54.95,-48.487
401,1,1.478,0.921,12.47,42.797,42.797,-63.442,-50.972
402,1,1.188,0.991,-0.547,45.497,45.497,-53.132,-53.678999999999995
403,1,1.116,0.926,6.092,47.415,47.415,-56.522,-50.43
404,1,1.219,0.867,0.578,40.2,40.2,-49.332,-48.754
405,1,1.28,1.106,8.424,44.37,44.37,-59.974,-51.55
406,1,1.192,0.742,11.72,45.589,45.589,-57.972,-46.252
407,1,1.388,1.21,2.722,50.432,50.432,-42.763,-40.041
408,1,1.229,0.962,2.82,45.73,45.73,-46.874,-44.054
409,1,1.009,0.953,-1.846,40.416,40.416,-43.513,-45.358999999999995
410,1,1.352,0.926,-3.867,42.842,42.842,-44.155,-48.022
411,1,1.238,0.957,3.556,45.295,45.295,-53.612,-50.056000000000004
412,1,1.074,0.772,-2.579,51.059,51.059,-45.614,-48.193
413,1,1.069,0.815,3.945,48.868,48.868,-53.78,-49.835
414,1,1.234,0.87,2.655,50.66,50.66,-51.049,-48.394
415,1,1.367,0.602,-0.922,49.988,49.988,-51.118,-52.04
416,1,1.209,0.604,-0.886,55.549,55.549,-51.015,-51.901
417,1,1.372,0.536,2.64,51.218,51.218,-57.627,-54.987
418,1,1.374,0.705,7.875,52.45,52.45,-60.457,-52.582
419,1,1.345,0.711,8.575,54.306,54.306,-70.202,-61.626999999999995
420,1,1.343,0.571,8.727,55.273,55.273,-68.458,-59.730999999999995
421,1,1.372,0.761,11.143,56.164,56.164,-67.513,-56.370000000000005
422,1,1.125,1.077,6.126,58.73,58.73,-58.051,-51.925000000000004
423,1,1.249,0.709,12.346,49.829,49.829,-63.846,-51.5
424,1,1.261,0.984,12.135,51.223,51.223,-62.437,-50.302
425,1,1.302,0.957,10.002,46.776,46.776,-62.447,-52.445
426,1,1.031,0.853,13.782,48.723,48.723,-63.737,-49.955
427,1,1.505,0.65,12.13,49.062,49.062,-65.294,-53.163999999999994
428,1,1.281,0.551,19.094,49.432,49.432,-70.54,-51.446000000000005
429,1,1.232,0.508,18.18,51.355,51.355,-73.778,-55.598000000000006
430,1,1.445,0.918,17.171,45.862,45.862,-71.158,-53.987
431,1,1.215,0.819,11.835,43.599,43.599,-67.551,-55.716
432,1,1.15,0.665,10.958,40.943,40.943,-66.618,-55.66
433,1,1.294,0.478,18.199,46.404,46.404,-66.235,-48.036
434,1,1.216,0.539,16.608,52.588,52.588,-61.883,-45.275000000000006
435,1,1.073,0.917,7.649,51.848,51.848,-48.1,-40.451
436,1,1.148,0.788,8.464,53.944,53.944,-43.088,-34.624
437,1,1.09,0.792,13.171,54.855,54.855,-48.155,-34.984
438,1,1.208,0.521,10.09,57.354,57.354,-45.351,-35.260999999999996
439,1,1.348,0.587,15.696,61.496,61.496,-53.89,-38.194
440,1,1.345,0.593,12.033,58.708,58.708,-55.257,-43.224
441,1,1.454,0.507,9.281,51.516,51.516,-53.116,-43.835
442,1,1.442,0.536,13.875,55.202,55.202,-54.783,-40.908
443,1,1.247,0.621,18.77,57.724,57.724,-58.825,-40.05500000000001
444,1,1.23,0.815,16.958,53.379,53.379,-57.61,-40.652
445,1,1.138,0.773,22.611,51.006,51.006,-63.259,-40.647999999999996
446,1,1.17,0.825,14.051,51.01,51.01,-59.184,-45.132999999999996
447,1,1.162,0.723,20.429,49.177,49.177,-65.309,-44.879999999999995
448,1,1.318,0.942,27.704,49.692,49.692,-77.04,-49.336000000000006
449,1,1.318,0.923,19.742,55.488,55.488,-62.446,-42.70399999999999
450,1,1.173,0.814,19.545,58.788,58.788,-64.139,-44.593999999999994
451,1,1.117,0.8,20.499,53.15,53.15,-67.967,-47.468
452,1,1.226,0.89,13.707,49.401,49.401,-62.998,-49.291
453,1,0.968,0.814,12.959,45.008,45.008,-63.582,-50.623000000000005
454,1,0.875,0.734,18.56,40.864,40.864,-71.944,-53.384
455,1,1.229,0.723,8.094,40.166,40.166,-64.667,-56.573
456,1,1.057,0.973,9.135,45.841,45.841,-64.643,-55.508
457,1,1.039,0.69,12.209,52.321,52.321,-65.402,-53.193
458,1,1.169,0.816,10.304,56.071,56.071,-59.099,-48.794999999999995
459,1,1.206,0.794,8.894,58.312,58.312,-57.604,-48.71
460,1,1.144,0.825,5.277,51.259,51.259,-60.936,-55.659
461,1,1.25,0.608,-1.887,57.397,57.397,-60.86,-62.747
462,1,1.228,0.689,4.887,56.682,56.682,-62.462,-57.575
463,1,1.157,0.902,5.231,54.216,54.216,-56.762,-51.531
464,1,1.104,1.075,6.629,57.731,57.731,-57.734,-51.105000000000004
465,1,1.131,0.928,9.399,67.442,67.442,-53.758,-44.359
466,1,1.128,0.872,6.39,66.796,66.796,-52.678,-46.288
467,1,1.254,0.648,7.099,62.625,62.625,-56.775,-49.676
468,1,1.167,0.784,2.288,72.761,72.761,-55.812,-53.524
469,1,1.224,0.743,5.092,73.566,73.566,-51.996,-46.904
470,1,1.285,0.835,1.78,71.626,71.626,-52.409,-50.629
471,1,1.402,0.774,2.569,73.464,73.464,-54.262,-51.693
472,1,1.265,0.812,-3.03,69.519,69.519,-49.311,-52.341
473,1,1.236,0.825,-0.25,67.397,67.397,-53.907,-54.157
474,1,1.169,0.797,0.933,60.49,60.49,-54.789,-53.856
475,1,1.052,1.012,6.276,69.606,69.606,-53.627,-47.351
476,1,1.094,0.925,8.889,70.903,70.903,-53.803,-44.914
477,1,1.249,0.877,5.062,69.046,69.046,-45.552,-40.49
478,1,1.111,1.15,7.222,72.917,72.917,-47.323,-40.101
479,1,1.28,0.949,11.423,71.517,71.517,-54.52,-43.097
480,1,1.144,0.972,11.587,71.157,71.157,-58.585,-46.998000000000005
481,1,1.065,1.03,20.015,74.779,74.779,-60.1,-40.085
482,1,1.39,0.87,17.981,72.813,72.813,-60.638,-42.657
483,1,1.227,1.107,22.032,79.983,79.983,-59.707,-37.675
484,1,1.12,1.251,19.536,75.491,75.491,-57.579,-38.043
485,1,1.333,1.213,17.843,79.003,79.003,-57.114,-39.271
486,1,1.135,1.063,17.968,71.357,71.357,-58.337,-40.369
487,1,1.241,1.117,12.273,70.704,70.704,-52.695,-40.422
488,1,1.263,1.154,11.447,80.353,80.353,-55.666,-44.218999999999994
489,1,1.283,1.219,14.448,72.367,72.367,-59.488,-45.04
490,1,1.227,1.049,21.0,71.526,71.526,-64.607,-43.607
491,1,1.363,1.216,15.33,68.518,68.518,-57.815,-42.485
492,1,1.384,1.016,16.128,70.139,70.139,-60.179,-44.051
493,1,1.368,1.096,14.533,74.978,74.978,-57.626,-43.092999999999996
494,1,1.312,0.777,17.797,68.009,68.009,-60.79,-42.992999999999995
495,1,1.282,1.038,15.451,68.345,68.345,-59.222,-43.771
496,1,1.223,1.066,14.0,70.609,70.609,-59.115,-45.115
497,1,1.378,1.145,12.747,69.827,69.827,-62.341,-49.594
498,1,1.326,1.281,6.114,71.039,71.039,-52.815,-46.701
499,1,1.327,1.189,14.817,71.758,71.758,-58.531,-43.714
500,1,1.416,1.126,13.297,83.211,83.211,-61.298,-48.001000000000005
501,1,1.295,0.988,12.832,83.029,83.029,-55.103,-42.271
502,1,1.262,1.259,14.888,85.417,85.417,-59.412,-44.524
503,1,1.328,1.31,10.44,78.06,78.06,-57.657,-47.217
504,1,1.3,1.292,11.506,78.252,78.252,-59.696,-48.19
505,1,1.227,1.069,5.196,72.922,72.922,-56.915,-51.719
506,1,1.301,0.958,8.112,78.028,78.028,-59.319,-51.207
507,1,1.227,0.864,10.328,71.076,71.076,-56.459,-46.131
508,1,1.32,1.183,7.393,69.802,69.802,-51.63,-44.237
509,1,1.266,1.358,6.375,70.319,70.319,-48.306,-41.931
510,1,1.332,1.076,4.644,69.317,69.317,-48.92,-44.276
511,1,1.425,0.983,1.041,71.511,71.511,-48.147,-47.106
512,1,1.46,1.128,4.121,66.251,66.251,-45.719,-41.598
513,1,1.663,0.989,-2.922,67.216,67.216,-42.441,-45.363
514,1,1.638,1.04,0.275,75.249,75.249,-41.649,-41.374
515,1,1.471,0.881,-7.482,71.328,71.328,-45.762,-53.244
516,1,1.368,1.068,-4.029,67.692,67.692,-50.734,-54.763000000000005
517,1,1.525,1.026,-5.862,74.184,74.184,-44.363,-50.225
518,1,1.309,0.757,-11.141,72.697,72.697,-42.986,-54.126999999999995
519,1,1.279,0.726,-4.013,66.633,66.633,-42.654,-46.667
520,1,1.415,0.672,-3.91,70.327,70.327,-46.104,-50.013999999999996
521,1,1.442,0.734,-1.899,61.989,61.989,-56.835,-58.734
522,1,1.61,0.695,-3.494,58.767,58.767,-56.311,-59.805
523,1,1.431,0.694,0.15,57.493,57.493,-55.907,-55.757
524,1,1.465,0.791,4.614,62.1,62.1,-59.03,-54.416000000000004
525,1,1.476,0.708,5.802,61.131,61.131,-57.916,-52.114
526,1,1.302,0.829,4.2,53.269,53.269,-61.544,-57.343999999999994
527,1,1.449,0.733,-2.146,54.453,54.453,-55.682,-57.828
528,1,1.359,0.594,-7.445,54.98,54.98,-49.31,-56.755
529,1,1.505,0.782,-6.542,50.841,50.841,-48.659,-55.201
530,1,1.094,1.018,-4.04,53.751,53.751,-48.173,-52.213
531,1,1.243,0.886,-7.018,52.775,52.775,-44.926,-51.944
532,1,1.167,0.938,-5.418,55.971,55.971,-42.598,-48.016
533,1,1.165,1.077,-6.093,51.938,51.938,-44.243,-50.336
534,1,1.233,0.753,-6.323,55.235,55.235,-41.581,-47.904
535,1,1.244,0.669,-4.268,56.697,56.697,-46.609,-50.877
536,1,1.199,0.6,-2.954,66.779,66.779,-46.264,-49.218
537,1,1.476,0.677,-6.917,59.619,59.619,-44.262,-51.179
538,1,1.417,0.765,-5.438,60.377,60.377,-46.838,-52.276
539,1,1.216,0.678,1.074,60.402,60.402,-51.873,-50.799
540,1,1.266,0.799,-3.901,61.91,61.91,-48.255,-52.156000000000006
541,1,1.586,0.956,-5.221,60.852,60.852,-46.622,-51.843
542,1,1.634,0.753,-0.576,58.071,58.071,-51.383,-51.959
543,1,1.644,0.724,-5.021,57.317,57.317,-46.231,-51.252
544,1,1.367,0.662,3.583,55.083,55.083,-53.207,-49.624
545,1,1.255,0.855,6.074,56.121,56.121,-58.306,-52.232
546,1,1.212,0.669,5.065,58.888,58.888,-56.671,-51.606
547,1,0.897,1.002,7.855,63.359,63.359,-52.746,-44.891000000000005
548,1,1.067,0.775,-0.951,64.596,64.596,-45.37,-46.321
549,1,1.188,0.625,-5.592,64.77,64.77,-48.837,-54.429
550,1,1.371,0.714,-2.916,70.939,70.939,-49.965,-52.881
551,1,1.213,0.554,-5.954,56.262,56.262,-44.593,-50.547000000000004
552,1,1.275,0.696,-3.778,54.31,54.31,-44.999,-48.777
553,1,1.128,0.998,1.323,49.366,49.366,-53.539,-52.216
554,1,1.296,0.845,5.491,48.725,48.725,-53.488,-47.997
555,1,1.165,0.726,9.47,53.113,53.113,-55.716,-46.246
556,1,1.331,0.748,0.543,48.892,48.892,-46.334,-45.791000000000004
557,1,1.463,0.693,2.441,48.466,48.466,-52.946,-50.504999999999995
558,1,1.207,0.788,6.402,53.647,53.647,-56.333,-49.931
559,1,1.086,0.836,10.78,48.814,48.814,-62.557,-51.777
560,1,1.404,0.574,16.249,49.192,49.192,-68.356,-52.107
561,1,1.225,0.658,14.349,45.654,45.654,-67.104,-52.754999999999995
562,1,1.3,0.898,14.4,44.392,44.392,-61.589,-47.189
563,1,1.365,0.601,4.41,47.15,47.15,-55.145,-50.735
564,1,1.243,0.731,11.528,48.97,48.97,-62.829,-51.301
565,1,1.406,0.761,17.464,45.262,45.262,-66.874,-49.41
566,1,1.449,0.705,11.552,49.547,49.547,-66.039,-54.487
567,1,1.424,0.705,8.507,47.057,47.057,-61.465,-52.958000000000006
568,1,1.469,0.65,3.205,51.416,51.416,-59.255,-56.050000000000004
569,1,1.305,0.519,4.167,47.806,47.806,-59.084,-54.917
570,1,1.363,0.704,-5.354,47.371,47.371,-56.181,-61.535
571,1,1.23,0.711,-4.907,46.853,46.853,-58.395,-63.30200000000001
572,1,1.317,0.696,-0.776,48.089,48.089,-58.461,-59.237
573,1,1.184,0.546,1.471,48.33,48.33,-59.988,-58.516999999999996
574,1,1.104,0.567,2.227,50.701,50.701,-59.025,-56.798
575,1,1.228,0.538,1.512,46.969,46.969,-56.822,-55.31
576,1,1.251,0.514,3.598,53.16,53.16,-56.689,-53.091
577,1,1.477,0.718,-2.764,46.529,46.529,-55.662,-58.426
578,1,1.349,0.719,-2.198,50.977,50.977,-57.098,-59.296
579,1,1.373,0.757,1.139,50.681,50.681,-58.155,-57.016
580,1,1.429,0.735,1.486,52.099,52.099,-57.088,-55.602000000000004
581,1,1.48,0.98,5.166,57.663,57.663,-62.271,-57.105000000000004
582,1,1.341,0.754,-1.597,49.327,49.327,-55.93,-57.527
583,1,1.421,0.601,4.044,56.559,56.559,-57.802,-53.758
584,1,1.265,0.815,-4.326,57.351,57.351,-56.372,-60.698
585,1,1.449,0.725,2.108,60.702,60.702,-55.141,-53.033
586,1,1.426,0.612,2.353,57.998,57.998,-61.02,-58.667
587,1,1.411,0.957,-0.0,52.345,52.345,-53.03,-53.03
588,1,1.432,0.879,-2.751,59.806,59.806,-46.77,-49.521
589,1,1.337,0.852,-0.647,59.155,59.155,-49.962,-50.609
590,1,1.181,0.722,-0.656,50.37,50.37,-53.902,-54.558
591,1,1.254,0.795,6.44,55.385,55.385,-56.989,-50.549
592,1,1.169,1.022,8.471,49.224,49.224,-61.534,-53.063
593,1,1.288,0.964,3.208,48.655,48.655,-59.133,-55.925000000000004
594,1,1.175,0.864,4.132,50.075,50.075,-60.987,-56.855000000000004
595,1,1.246,0.725,8.747,45.398,45.398,-61.593,-52.846000000000004
596,1,1.041,0.747,11.434,48.578,48.578,-67.059,-55.625
597,1,1.24,0.93,18.361,44.798,44.798,-71.205,-52.843999999999994
598,1,1.037,1.274,17.448,42.815,42.815,-75.24,-57.791999999999994
599,1,0.983,0.911,16.306,42.158,42.158,-71.491,-55.185
600,1,0.983,0.85,13.132,38.024,38.024,-67.863,-54.731
601,1,1.175,0.741,19.132,37.017,37.017,-65.336,-46.20399999999999
602,1,1.029,0.723,13.058,36.086,36.086,-64.426,-51.368
603,1,1.18,0.788,10.99,32.933,32.933,-63.403,-52.413
604,1,0.914,1.208,15.806,35.96,35.96,-63.565,-47.759
605,1,1.057,1.222,15.085,30.847,30.847,-70.423,-55.338
606,1,1.256,1.113,11.459,27.234,27.234,-68.502,-57.04299999999999
607,1,1.183,0.857,0.681,26.103,26.103,-57.195,-56.514
608,1,1.006,0.97,4.327,29.752,29.752,-62.267,-57.940000000000005
609,1,1.076,0.689,-1.767,29.982,29.982,-57.803,-59.57
610,1,1.106,0.707,-2.141,24.214,24.214,-51.202,-53.342999999999996
611,1,1.163,0.579,-10.935,21.745,21.745,-42.285,-53.22
612,1,1.116,0.632,-1.453,26.146,26.146,-53.631,-55.084
613,1,1.123,0.91,5.162,27.74,27.74,-55.758,-50.596000000000004
614,1,1.361,0.91,-4.08,26.994,26.994,-51.149,-55.229
615,1,0.998,1.08,-6.184,28.659,28.659,-44.614,-50.797999999999995
616,1,0.945,0.89,4.64,35.968,35.968,-51.473,-46.833
617,1,1.1,0.702,5.912,35.586,35.586,-51.826,-45.914
618,1,1.069,0.672,-5.233,31.252,31.252,-37.574,-42.806999999999995
619,1,0.914,0.636,1.41,31.521,31.521,-49.255,-47.845000000000006
620,1,0.961,0.754,-7.087,29.101,29.101,-38.104,-45.191
621,1,0.917,0.847,-1.499,26.11,26.11,-43.348,-44.847
622,1,1.154,0.674,8.193,34.535,34.535,-46.83,-38.637
623,1,1.126,0.937,14.252,43.696,43.696,-48.299,-34.047
624,1,1.164,0.889,15.954,39.981,39.981,-51.99,-36.036
625,1,1.013,0.758,8.099,42.838,42.838,-49.962,-41.863
626,1,1.332,1.07,13.522,45.171,45.171,-51.667,-38.145
627,1,1.182,1.058,23.855,44.571,44.571,-58.876,-35.021
628,1,0.936,1.271,14.703,39.156,39.156,-55.269,-40.566
629,1,0.953,1.067,27.875,39.549,39.549,-67.334,-39.459
630,1,0.733,1.249,31.154,44.969,44.969,-73.957,-42.803
631,1,0.796,0.988,32.867,47.222,47.222,-77.212,-44.345000000000006
632,1,0.776,0.941,35.956,43.644,43.644,-81.932,-45.976
633,1,0.805,0.86,34.388,45.661,45.661,-75.849,-41.461000000000006
634,1,0.853,1.196,31.035,43.757,43.757,-72.576,-41.541
635,1,0.845,0.811,31.649,41.779,41.779,-75.422,-43.772999999999996
636,1,1.13,0.867,34.518,43.384,43.384,-71.475,-36.956999999999994
637,1,1.065,0.786,29.848,38.857,38.857,-72.332,-42.483999999999995
638,1,0.905,0.661,42.103,40.774,40.774,-82.881,-40.778
639,1,1.048,0.929,37.265,42.154,42.154,-80.4,-43.135000000000005
640,1,0.941,0.808,48.685,41.841,41.841,-94.264,-45.57899999999999
641,1,0.914,0.957,52.449,43.156,43.156,-101.123,-48.67400000000001
642,1,0.779,1.006,54.499,38.169,38.169,-99.743,-45.24399999999999
643,1,0.94,0.83,47.377,35.679,35.679,-90.735,-43.358
644,1,0.812,0.902,48.001,34.111,34.111,-91.361,-43.36000000000001
645,1,1.284,0.686,40.931,33.312,33.312,-77.018,-36.087
646,1,1.133,0.701,35.565,35.535,35.535,-71.388,-35.82300000000001
647,1,1.162,0.596,41.031,33.677,33.677,-82.326,-41.294999999999995
648,1,1.266,0.641,43.706,35.978,35.978,-89.116,-45.41
649,1,1.15,0.999,25.704,40.251,40.251,-70.067,-44.36299999999999
650,1,1.228,1.12,18.659,41.564,41.564,-64.513,-45.854000000000006
651,1,1.348,0.85,22.219,31.497,31.497,-75.04,-52.821000000000005
652,1,1.192,1.029,15.705,38.413,38.413,-68.302,-52.59700000000001
653,1,1.055,1.085,21.797,39.759,39.759,-70.428,-48.631
654,1,1.023,0.931,30.878,40.134,40.134,-84.418,-53.540000000000006
655,1,1.154,0.731,26.575,36.023,36.023,-76.57,-49.99499999999999
656,1,1.164,0.83,26.121,33.301,33.301,-77.28,-51.159000000000006
657,1,1.015,0.65,28.499,37.793,37.793,-79.988,-51.489000000000004
658,1,0.961,0.628,18.995,29.806,29.806,-72.262,-53.266999999999996
659,1,0.983,1.047,28.35,33.455,33.455,-74.561,-46.211000000000006
660,1,0.792,0.974,29.659,36.229,36.229,-75.697,-46.038000000000004
661,1,0.928,0.922,35.406,34.453,34.453,-77.633,-42.227
662,1,1.181,0.884,25.4,37.815,37.815,-66.595,-41.195
663,1,0.803,0.824,37.713,44.45,44.45,-79.541,-41.827999999999996
664,1,0.634,0.831,27.993,42.947,42.947,-66.76,-38.76700000000001
665,1,1.086,0.802,30.1,38.854,38.854,-71.863,-41.763
666,1,0.931,0.725,36.412,42.923,42.923,-78.298,-41.886
667,1,0.779,0.797,40.207,44.613,44.613,-77.259,-37.052
668,1,0.864,0.847,32.787,47.735,47.735,-72.84,-40.053000000000004
669,1,0.819,0.782,34.328,44.181,44.181,-72.127,-37.79899999999999
670,1,1.039,0.957,25.427,48.052,48.052,-65.732,-40.305
671,1,0.986,0.917,27.319,44.807,44.807,-69.994,-42.675
672,1,1.064,1.258,31.257,48.704,48.704,-65.493,-34.23599999999999
673,1,0.832,0.758,23.209,43.349,43.349,-69.33,-46.120999999999995
674,1,0.842,0.694,18.214,40.043,40.043,-69.167,-50.953
675,1,0.582,1.022,21.088,45.239,45.239,-67.395,-46.306999999999995
676,1,0.96,1.024,8.434,40.714,40.714,-56.845,-48.411
677,1,0.872,0.925,23.64,41.852,41.852,-72.119,-48.479
678,1,0.743,1.148,15.313,41.55,41.55,-61.079,-45.766
679,1,0.94,0.994,18.424,35.123,35.123,-66.49,-48.065999999999995
680,1,0.973,0.794,32.185,35.578,35.578,-83.116,-50.931
681,1,0.879,0.732,38.243,43.144,43.144,-85.959,-47.716
682,1,0.774,0.656,36.939,39.383,39.383,-86.058,-49.11900000000001
683,1,0.837,0.912,35.22,37.702,37.702,-84.382,-49.162000000000006
684,1,0.775,0.917,35.367,35.415,35.415,-84.742,-49.37500000000001
685,1,0.864,0.959,20.574,39.71,39.71,-70.284,-49.71000000000001
686,1,1.07,0.952,27.223,44.692,44.692,-76.199,-48.976
687,1,0.933,0.693,33.837,40.598,40.598,-81.884,-48.047
688,1,0.736,0.912,25.317,43.154,43.154,-73.41,-48.092999999999996
689,1,0.682,0.934,19.451,38.723,38.723,-67.54,-48.089000000000006
690,1,1.085,0.776,22.164,35.293,35.293,-76.542,-54.378
691,1,0.848,0.912,16.081,34.628,34.628,-67.379,-51.298
692,1,0.963,0.863,13.364,34.399,34.399,-64.133,-50.76899999999999
693,1,1.043,0.739,11.742,36.547,36.547,-62.808,-51.066
694,1,0.847,0.903,10.258,33.803,33.803,-60.24,-49.982
695,1,0.837,0.692,16.778,35.924,35.924,-63.386,-46.608000000000004
696,1,1.165,0.831,19.907,36.392,36.392,-66.768,-46.861000000000004
697,1,1.077,0.821,24.772,38.43,38.43,-73.722,-48.949999999999996
698,1,0.972,0.889,13.62,37.175,37.175,-63.175,-49.555
699,1,0.933,0.957,12.325,39.411,39.411,-58.452,-46.126999999999995
700,1,1.19,0.943,18.338,40.656,40.656,-64.035,-45.696999999999996
701,1,1.393,1.06,25.37,39.23,39.23,-70.575,-45.205
702,1,1.227,0.827,14.973,38.133,38.133,-61.52,-46.547000000000004
703,1,0.829,0.86,4.487,37.776,37.776,-50.765,-46.278
704,1,1.117,1.085,4.637,37.175,37.175,-51.28,-46.643
705,1,1.106,0.978,10.723,35.319,35.319,-56.422,-45.699
706,1,0.925,1.12,19.695,39.905,39.905,-62.246,-42.551
707,1,1.248,1.381,16.969,40.507,40.507,-59.514,-42.545
708,1,1.176,0.947,6.848,46.518,46.518,-52.941,-46.093
709,1,0.985,1.037,1.185,42.171,42.171,-45.069,-43.884
710,1,0.914,1.25,3.27,47.479,47.479,-49.459,-46.189
711,1,0.94,0.912,5.187,38.466,38.466,-54.924,-49.737
712,1,0.844,0.717,12.106,37.141,37.141,-60.092,-47.986
713,1,0.792,0.553,22.487,39.149,39.149,-72.534,-50.04700000000001
714,1,0.673,0.545,15.352,35.031,35.031,-64.751,-49.399
715,1,1.119,0.83,5.28,29.041,29.041,-54.511,-49.231
716,1,0.987,0.545,-5.788,31.84,31.84,-44.004,-49.792
717,1,0.986,0.852,-9.252,32.107,32.107,-36.496,-45.748000000000005
718,1,0.737,0.861,-5.598,29.323,29.323,-37.342,-42.94
719,1,0.865,0.881,-2.282,34.852,34.852,-38.45,-40.732
720,1,0.925,0.851,6.292,41.59,41.59,-50.443,-44.150999999999996
721,1,0.906,0.797,-7.554,42.42,42.42,-38.298,-45.852000000000004
722,1,0.901,0.77,-10.415,47.053,47.053,-29.412,-39.827
723,1,1.208,0.647,-12.393,44.007,44.007,-30.751,-43.144000000000005
724,1,1.058,0.946,-11.268,47.992,47.992,-33.585,-44.853
725,1,0.98,1.112,-8.446,52.208,52.208,-35.357,-43.803
726,1,0.994,1.01,-5.493,47.848,47.848,-34.757,-40.25
727,1,1.212,0.879,-5.79,48.378,48.378,-38.523,-44.313
728,1,1.093,0.667,-5.042,47.591,47.591,-38.45,-43.492000000000004
729,1,1.213,0.867,-9.765,47.109,47.109,-32.781,-42.546
730,1,0.945,0.798,-11.279,46.79,46.79,-36.465,-47.744
731,1,1.041,0.91,-9.094,42.988,42.988,-30.422,-39.516
732,1,1.311,0.878,-14.792,45.8,45.8,-29.737,-44.528999999999996
733,1,1.134,1.038,-11.967,45.039,45.039,-31.257,-43.224000000000004
734,1,1.049,0.939,-10.474,42.035,42.035,-33.582,-44.056
735,1,1.434,1.109,-18.038,42.7,42.7,-31.022,-49.06
736,1,1.572,0.749,-15.8,43.797,43.797,-34.173,-49.973
737,1,1.307,0.721,-16.301,40.016,40.016,-31.15,-47.45099999999999
738,1,1.326,0.771,-10.109,45.176,45.176,-34.31,-44.419000000000004
739,1,1.192,0.892,-14.866,52.66,52.66,-25.672,-40.538
740,1,1.189,0.767,-4.199,44.753,44.753,-39.803,-44.001999999999995
741,1,1.35,0.808,-10.621,47.666,47.666,-35.65,-46.271
742,1,1.428,1.046,-5.865,47.853,47.853,-35.373,-41.238
743,1,1.244,0.809,-6.285,48.845,48.845,-41.385,-47.67
744,1,1.174,0.871,4.131,46.199,46.199,-52.878,-48.747
745,1,1.285,0.907,-2.227,47.314,47.314,-45.465,-47.692
746,1,1.171,0.827,-1.943,49.467,49.467,-43.286,-45.229
747,1,0.988,0.998,-3.282,48.539,48.539,-43.389,-46.67100000000001
748,1,1.336,1.03,-2.275,50.659,50.659,-38.158,-40.433
749,1,1.284,0.758,-5.838,51.907,51.907,-41.471,-47.309
750,1,1.358,0.83,1.874,50.724,50.724,-45.981,-44.107
751,1,1.403,1.012,3.843,53.441,53.441,-48.804,-44.961
752,1,1.073,0.829,9.068,53.144,53.144,-47.417,-38.349000000000004
753,1,1.137,0.807,11.558,58.66,58.66,-54.172,-42.614
754,1,0.994,0.641,8.847,57.672,57.672,-51.237,-42.39
755,1,1.208,0.825,4.118,52.644,52.644,-54.949,-50.830999999999996
756,1,1.125,0.815,7.76,60.394,60.394,-54.56,-46.800000000000004
757,1,1.056,0.862,8.289,58.349,58.349,-52.566,-44.277
758,1,1.075,0.855,12.497,58.407,58.407,-53.599,-41.102
759,1,1.162,0.699,5.848,57.871,57.871,-48.187,-42.339
760,1,0.915,1.069,14.078,62.284,62.284,-52.558,-38.480000000000004
761,1,0.862,0.766,13.529,59.361,59.361,-49.776,-36.247
762,1,1.061,0.848,12.47,59.478,59.478,-52.55,-40.08
763,1,1.057,0.748,8.776,59.922,59.922,-45.216,-36.44
764,1,0.917,0.86,15.024,59.141,59.141,-47.958,-32.934
765,1,1.103,0.794,8.343,55.88,55.88,-45.906,-37.563
766,1,1.032,0.803,2.47,51.736,51.736,-43.716,-41.246
767,1,1.013,0.925,8.954,47.327,47.327,-49.56,-40.606
768,1,0.962,0.988,6.587,49.042,49.042,-48.567,-41.980000000000004
